Loss
7.3872e+00
7.4600e+00
7.4820e+00
7.4634e+00
7.4619e+00
7.4462e+00
7.4524e+00
7.4415e+00
7.4471e+00
7.4552e+00
7.4710e+00
7.4584e+00
7.4727e+00
7.4592e+00
7.4535e+00
7.4432e+00
7.4416e+00
7.4658e+00
7.4722e+00
7.4657e+00
7.4612e+00
7.4599e+00
7.4688e+00
7.4777e+00
7.4738e+00
7.4606e+00
7.4633e+00
7.4462e+00
7.4453e+00
7.4624e+00
7.4542e+00
7.4600e+00
7.4586e+00
7.4640e+00
7.4569e+00
7.4680e+00
7.4586e+00
7.4668e+00
7.4529e+00
7.4579e+00
7.4627e+00
7.4624e+00
7.4557e+00
7.4565e+00
7.4467e+00
7.4562e+00
7.4545e+00
7.4385e+00
7.4477e+00
7.4609e+00
7.4671e+00
7.4668e+00
7.4616e+00
7.4550e+00
7.4586e+00
7.4495e+00
7.4502e+00
7.4493e+00
7.4617e+00
7.4584e+00
7.4396e+00
7.4674e+00
7.4464e+00
7.4481e+00
7.4489e+00
7.4487e+00
7.4587e+00
7.4591e+00
7.4503e+00
7.4473e+00
7.4568e+00
7.4416e+00
7.4538e+00
7.4626e+00
7.4623e+00
7.4319e+00
7.4333e+00
7.4322e+00
7.4557e+00
7.4413e+00
7.4489e+00
7.4542e+00
7.4315e+00
7.4436e+00
7.4318e+00
7.4487e+00
7.4350e+00
7.4418e+00
7.4411e+00
7.4324e+00
7.4264e+00
7.4408e+00
7.4446e+00
7.4427e+00
7.4364e+00
7.4264e+00
7.4372e+00
7.4310e+00
7.4496e+00
7.4428e+00
7.4400e+00
7.4489e+00
7.4510e+00
7.4442e+00
7.4623e+00
7.4506e+00
7.4535e+00
7.4298e+00
7.4278e+00
7.4299e+00
7.4355e+00
7.4371e+00
7.4437e+00
7.4395e+00
7.4361e+00
7.4317e+00
7.4206e+00
7.4487e+00
7.4290e+00
7.4346e+00
7.4350e+00
7.4276e+00
7.4293e+00
7.4327e+00
7.4286e+00
7.4284e+00
7.4315e+00
7.4507e+00
