Loss
7.3457e+00
7.4551e+00
7.4345e+00
7.4589e+00
7.4496e+00
7.4461e+00
7.4556e+00
7.4492e+00
7.4403e+00
7.4519e+00
7.4418e+00
7.4498e+00
7.4661e+00
7.4587e+00
7.4528e+00
7.4479e+00
7.4457e+00
7.4601e+00
7.4624e+00
7.4441e+00
7.4524e+00
7.4372e+00
7.4495e+00
7.4616e+00
7.4460e+00
7.4496e+00
7.4620e+00
7.4556e+00
7.4422e+00
7.4481e+00
7.4436e+00
7.4573e+00
7.4501e+00
7.4627e+00
7.4565e+00
7.4468e+00
7.4605e+00
7.4570e+00
7.4515e+00
7.4560e+00
7.4579e+00
7.4406e+00
7.4577e+00
7.4528e+00
7.4410e+00
7.4463e+00
7.4543e+00
7.4575e+00
7.4629e+00
7.4554e+00
7.4411e+00
7.4432e+00
7.4528e+00
7.4467e+00
7.4480e+00
7.4581e+00
7.4626e+00
7.4434e+00
7.4491e+00
7.4459e+00
7.4543e+00
7.4576e+00
7.4500e+00
7.4467e+00
7.4491e+00
7.4483e+00
7.4449e+00
7.4605e+00
7.4512e+00
7.4506e+00
7.4597e+00
7.4373e+00
7.4496e+00
7.4428e+00
7.4494e+00
7.4452e+00
7.4417e+00
7.4435e+00
7.4433e+00
7.4492e+00
7.4504e+00
7.4661e+00
7.4413e+00
7.4528e+00
7.4617e+00
7.4525e+00
7.4512e+00
7.4523e+00
7.4533e+00
7.4510e+00
7.4637e+00
7.4444e+00
7.4670e+00
7.4425e+00
7.4450e+00
7.4530e+00
7.4661e+00
7.4419e+00
7.4375e+00
7.4491e+00
7.4563e+00
7.4462e+00
7.4524e+00
7.4719e+00
7.4560e+00
7.4721e+00
7.4606e+00
7.4588e+00
7.4410e+00
7.4426e+00
7.4512e+00
7.4500e+00
7.4610e+00
7.4568e+00
7.4646e+00
7.4470e+00
7.4517e+00
7.4460e+00
7.4690e+00
7.4604e+00
7.4429e+00
7.4413e+00
7.4610e+00
7.4763e+00
7.4623e+00
7.4590e+00
7.4654e+00
7.4488e+00
