Loss
7.1808e+00
7.3165e+00
7.3699e+00
7.4198e+00
7.4397e+00
7.4186e+00
7.4174e+00
7.3897e+00
7.3800e+00
7.3803e+00
7.3590e+00
7.3298e+00
7.2832e+00
7.2497e+00
6.9122e+00
6.3231e+00
5.4780e+00
6.2310e+00
6.9841e+00
7.1146e+00
7.1977e+00
7.2207e+00
7.2509e+00
7.2837e+00
7.3353e+00
7.2585e+00
6.4994e+00
5.5738e+00
6.1858e+00
5.4373e+00
5.9112e+00
5.3363e+00
5.0954e+00
4.9552e+00
6.2949e+00
5.3085e+00
5.2015e+00
5.4402e+00
5.5490e+00
5.5420e+00
5.1163e+00
5.3326e+00
5.3597e+00
5.3205e+00
5.1748e+00
5.5283e+00
5.2884e+00
4.8894e+00
5.0699e+00
5.2868e+00
5.9725e+00
6.7371e+00
6.9536e+00
7.0542e+00
7.1095e+00
7.1604e+00
7.1711e+00
7.1849e+00
7.1919e+00
7.1932e+00
7.1270e+00
7.0877e+00
6.7878e+00
4.9796e+00
5.4554e+00
6.9719e+00
6.0594e+00
4.8749e+00
4.9923e+00
5.1893e+00
4.8917e+00
4.9765e+00
5.0573e+00
5.1952e+00
4.7280e+00
5.6454e+00
5.7402e+00
6.7190e+00
6.0880e+00
5.4244e+00
5.0119e+00
5.2517e+00
4.9909e+00
4.9396e+00
5.9181e+00
4.9202e+00
5.1611e+00
4.5121e+00
4.6854e+00
4.3364e+00
4.9534e+00
6.0646e+00
5.4740e+00
6.8598e+00
7.0456e+00
7.0921e+00
7.0550e+00
6.6436e+00
5.1474e+00
4.6044e+00
4.9870e+00
5.9427e+00
6.3399e+00
6.7175e+00
6.9180e+00
6.9272e+00
6.9276e+00
6.8911e+00
6.9384e+00
6.9754e+00
7.0022e+00
7.0053e+00
7.0180e+00
7.0265e+00
7.0230e+00
7.0209e+00
7.0534e+00
7.0596e+00
7.0619e+00
7.0646e+00
7.0732e+00
7.0815e+00
7.0960e+00
7.0875e+00
7.1208e+00
7.1424e+00
7.1226e+00
7.1459e+00
